CAS,refid,ref,hcdat_raw
5565-32-2,0,"Kornev, A. N.; Chesnokova, T. A.; Semenov, V. V.; Kurskii, Yu. A. Russian Chemical Bulletin, 1995 , vol. 44, # 6 p. 1107 - 1110 Izvestiya Akademi Nauk, Seriya Khimicheskaya, 1995 , # 6 p. 1146 - 1149","[{""casId"": ""7428-60-6"", ""ZWM"": ""三(三甲基甲硅烷基)硅烷醇"", ""img"": ""https://image.chemsrc.com/caspic/033/7428-60-6.png"", ""href"": ""/cas/7428-60-6_50067.html""}, {""casId"": """", ""ZWM"": ""~92%"", ""img"": """", ""href"": """"}, {""casId"": ""5565-32-2"", ""ZWM"": ""三(三甲基硅)氯硅烷"", ""img"": ""https://image.chemsrc.com/caspic/018/5565-32-2.png"", ""href"": ""/cas/5565-32-2_335.html""}]"
5565-32-2,0,"Journal of Organometallic Chemistry, , vol. 5, p. 199 - 200","[{""casId"": ""4098-98-0"", ""ZWM"": ""四(三甲硅基)硅烷"", ""img"": ""https://image.chemsrc.com/caspic/108/4098-98-0.png"", ""href"": ""/cas/4098-98-0_403983.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""5565-32-2"", ""ZWM"": ""三(三甲基硅)氯硅烷"", ""img"": ""https://image.chemsrc.com/caspic/018/5565-32-2.png"", ""href"": ""/cas/5565-32-2_335.html""}]"
5565-32-2,202409,"Chemistry - A European Journal, , vol. 17, # 49 p. 13904 - 13911","[{""casId"": ""4110-02-5"", ""ZWM"": ""tris(trimethylsilyl)silyllithium"", ""img"": ""https://image.chemsrc.com/caspic/499/4110-02-5.png"", ""href"": ""/cas/4110-02-5_1227620.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""5565-32-2"", ""ZWM"": ""三(三甲基硅)氯硅烷"", ""img"": ""https://image.chemsrc.com/caspic/018/5565-32-2.png"", ""href"": ""/cas/5565-32-2_335.html""}]"
5565-32-2,202410,"Russian Chemical Bulletin, , vol. 44, # 6 p. 1107 - 1110 Izvestiya Akademi Nauk, Seriya Khimicheskaya, , # 6 p. 1146 - 1149","[{""casId"": ""5089-31-6"", ""ZWM"": ""bromo-tris(trimethylsilyl)silane"", ""img"": ""https://image.chemsrc.com/caspic/444/5089-31-6.png"", ""href"": ""/cas/5089-31-6_717249.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""5565-32-2"", ""ZWM"": ""三(三甲基硅)氯硅烷"", ""img"": ""https://image.chemsrc.com/caspic/018/5565-32-2.png"", ""href"": ""/cas/5565-32-2_335.html""}]"
5565-32-2,202411,"Dalton Transactions, , # 42 p. 9304 - 9311","[{""casId"": ""1201117-41-0"", ""ZWM"": ""2-chloro-3,4-bis-tris(trimethylsilyl)silyl-cyclo-diphospha-diazenium-tetrachloridogallate"", ""img"": ""https://image.chemsrc.com/caspic/104/1201117-41-0.png"", ""href"": ""/cas/1201117-41-0_570511.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""5565-32-2"", ""ZWM"": ""三(三甲基硅)氯硅烷"", ""img"": ""https://image.chemsrc.com/caspic/018/5565-32-2.png"", ""href"": ""/cas/5565-32-2_335.html""}]"
173424-77-6,0,"Nanotherapeutics, Inc. Patent: US8026395 B1, 2011 ; Location in patent: Page/Page column 6-7 ;","[{""casId"": ""75-44-5"", ""ZWM"": ""光气"", ""img"": ""https://image.chemsrc.com/caspic/403/75-44-5.png"", ""href"": ""/cas/75-44-5_237956.html""}, {""casId"": ""127792-84-1"", ""ZWM"": ""1,2-双(甲基磺酰基)-1-(2-氯乙基)肼"", ""img"": ""https://image.chemsrc.com/caspic/399/127792-84-1.png"", ""href"": ""/cas/127792-84-1_190911.html""}, {""casId"": ""74-89-5"", ""ZWM"": ""氨基甲烷"", ""img"": ""https://image.chemsrc.com/caspic/221/74-89-5.png"", ""href"": ""/cas/74-89-5_1186887.html""}, {""casId"": """", ""ZWM"": ""~96%"", ""img"": """", ""href"": """"}, {""casId"": ""173424-77-6"", ""ZWM"": ""1,2-双(甲磺酰基)-1-(2-氯乙基)-2-(甲氨羰基)肼"", ""img"": ""https://image.chemsrc.com/caspic/445/173424-77-6.png"", ""href"": ""/cas/173424-77-6_337.html""}]"
173424-77-6,0,"Nanotherapeutics, Inc. Patent: US8026395 B1, 2011 ; Location in patent: Page/Page column 6-7 ;","[{""casId"": ""1334604-53-3"", ""ZWM"": ""1,2-bis(methylsulfonyl)-1-(2-chloroethyl)-2-(ethyloxycarbonyl)-hydrazine"", ""img"": ""https://image.chemsrc.com/caspic/098/1334604-53-3.png"", ""href"": ""/cas/1334604-53-3_1239196.html""}, {""casId"": ""74-89-5"", ""ZWM"": ""氨基甲烷"", ""img"": ""https://image.chemsrc.com/caspic/221/74-89-5.png"", ""href"": ""/cas/74-89-5_1186887.html""}, {""casId"": """", ""ZWM"": ""~68%"", ""img"": """", ""href"": """"}, {""casId"": ""173424-77-6"", ""ZWM"": ""1,2-双(甲磺酰基)-1-(2-氯乙基)-2-(甲氨羰基)肼"", ""img"": ""https://image.chemsrc.com/caspic/445/173424-77-6.png"", ""href"": ""/cas/173424-77-6_337.html""}]"
173424-77-6,0,"Nanotherapeutics, Inc. Patent: US8026395 B1, 2011 ; Location in patent: Page/Page column 6-7 ;","[{""casId"": ""127793-03-7"", ""ZWM"": ""1,2-BIS(METHYLSULFONYL)-1-{2-[(METHYLSULFONYL)OXY]ETHYL}HYDRAZINE"", ""img"": ""https://image.chemsrc.com/caspic/267/127793-03-7.png"", ""href"": ""/cas/127793-03-7_190912.html""}, {""casId"": ""6452-47-7"", ""ZWM"": ""甲胺基甲酰氯"", ""img"": ""https://image.chemsrc.com/caspic/483/6452-47-7.png"", ""href"": ""/cas/6452-47-7_583722.html""}, {""casId"": """", ""ZWM"": ""~64%"", ""img"": """", ""href"": """"}, {""casId"": ""173424-77-6"", ""ZWM"": ""1,2-双(甲磺酰基)-1-(2-氯乙基)-2-(甲氨羰基)肼"", ""img"": ""https://image.chemsrc.com/caspic/445/173424-77-6.png"", ""href"": ""/cas/173424-77-6_337.html""}]"
173424-77-6,0,"Shyam, Krishnamurthy; Penketh, Philip G.; Loomis, Regina H.; Rose, William C.; Sartorelli, Alan C. J. Med. Chem., 1996 , vol. 39, # 3 p. 796 - 801","[{""casId"": ""127792-84-1"", ""ZWM"": ""1,2-双(甲基磺酰基)-1-(2-氯乙基)肼"", ""img"": ""https://image.chemsrc.com/caspic/399/127792-84-1.png"", ""href"": ""/cas/127792-84-1_190911.html""}, {""casId"": ""624-83-9"", ""ZWM"": ""异氰酸甲酯"", ""img"": ""https://image.chemsrc.com/caspic/428/624-83-9.png"", ""href"": ""/cas/624-83-9_583720.html""}, {""casId"": """", ""ZWM"": ""~43%"", ""img"": """", ""href"": """"}, {""casId"": ""173424-77-6"", ""ZWM"": ""1,2-双(甲磺酰基)-1-(2-氯乙基)-2-(甲氨羰基)肼"", ""img"": ""https://image.chemsrc.com/caspic/445/173424-77-6.png"", ""href"": ""/cas/173424-77-6_337.html""}]"
138154-39-9,202476,"Journal of Medicinal Chemistry, , vol. 54, # 19 p. 6597 - 6611","[{""casId"": ""55775-97-8"", ""ZWM"": ""2 6-二氯-3-硝基苯甲酸"", ""img"": ""https://image.chemsrc.com/caspic/253/55775-97-8.png"", ""href"": ""/cas/55775-97-8_513163.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""138154-39-9"", ""ZWM"": ""5-((2-(二乙基氨基)乙基)氨基)-8-羟基-6H-咪唑并[4,5,1-de]吖啶-6-酮"", ""img"": ""https://image.chemsrc.com/caspic/041/138154-39-9.png"", ""href"": ""/cas/138154-39-9_339.html""}]"
138154-39-9,202476,"Journal of Medicinal Chemistry, , vol. 54, # 19 p. 6597 - 6611","[{""casId"": ""99009-49-1"", ""ZWM"": ""1-Chloro-7-hydroxy-4-nitro-9(10H)-acridinone"", ""img"": ""https://image.chemsrc.com/caspic/109/99009-49-1.png"", ""href"": ""/cas/99009-49-1_180451.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""138154-39-9"", ""ZWM"": ""5-((2-(二乙基氨基)乙基)氨基)-8-羟基-6H-咪唑并[4,5,1-de]吖啶-6-酮"", ""img"": ""https://image.chemsrc.com/caspic/041/138154-39-9.png"", ""href"": ""/cas/138154-39-9_339.html""}]"
138154-39-9,202476,"Journal of Medicinal Chemistry, , vol. 54, # 19 p. 6597 - 6611","[{""casId"": ""99139-87-4"", ""ZWM"": ""未登录"", ""img"": ""https://image.chemsrc.com/caspic/default.png"", ""href"": ""#""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""138154-39-9"", ""ZWM"": ""5-((2-(二乙基氨基)乙基)氨基)-8-羟基-6H-咪唑并[4,5,1-de]吖啶-6-酮"", ""img"": ""https://image.chemsrc.com/caspic/041/138154-39-9.png"", ""href"": ""/cas/138154-39-9_339.html""}]"
138154-39-9,202476,"Journal of Medicinal Chemistry, , vol. 54, # 19 p. 6597 - 6611","[{""casId"": ""99009-51-5"", ""ZWM"": ""6-Chloro-2-(4-benzyloxyphenyl)amino-3-nitrobenzoic acid"", ""img"": ""https://image.chemsrc.com/caspic/216/99009-51-5.png"", ""href"": ""/cas/99009-51-5_2058133.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""138154-39-9"", ""ZWM"": ""5-((2-(二乙基氨基)乙基)氨基)-8-羟基-6H-咪唑并[4,5,1-de]吖啶-6-酮"", ""img"": ""https://image.chemsrc.com/caspic/041/138154-39-9.png"", ""href"": ""/cas/138154-39-9_339.html""}]"
138154-39-9,202476,"Journal of Medicinal Chemistry, , vol. 54, # 19 p. 6597 - 6611","[{""casId"": ""50-30-6"", ""ZWM"": ""2,6-二氯苯甲酸"", ""img"": ""https://image.chemsrc.com/caspic/448/50-30-6.png"", ""href"": ""/cas/50-30-6_895482.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""138154-39-9"", ""ZWM"": ""5-((2-(二乙基氨基)乙基)氨基)-8-羟基-6H-咪唑并[4,5,1-de]吖啶-6-酮"", ""img"": ""https://image.chemsrc.com/caspic/041/138154-39-9.png"", ""href"": ""/cas/138154-39-9_339.html""}]"
87056-78-8,0,"Nordmann; Petcher Journal of Medicinal Chemistry, 1985 , vol. 28, # 3 p. 367 - 375","[{""casId"": ""87056-75-5"", ""ZWM"": ""(+/-)-N,N-diethyl-N&#39;-((3&alpha;,4a&alpha;,10a&beta;)-1,2,3,4,4a,5,10,10a-octahydro-6-methoxy-1-propyl-3-benzo(g)quinolinyl)sulfamide"", ""img"": ""https://image.chemsrc.com/caspic/433/87056-75-5.png"", ""href"": ""/cas/87056-75-5_324646.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""87056-78-8"", ""ZWM"": ""喹高利特"", ""img"": ""https://image.chemsrc.com/caspic/319/87056-78-8.png"", ""href"": ""/cas/87056-78-8_344.html""}]"
87056-78-8,0,"Nordmann; Petcher Journal of Medicinal Chemistry, 1985 , vol. 28, # 3 p. 367 - 375","[{""casId"": ""87098-97-3"", ""ZWM"": ""(+/-)-(3&alpha;,4a&alpha;,10a&beta;)-3-(tertbutoxycarbonyl)-1,2,3,4,4a,5,10,10a-octahydro-1,6-dimethoxybenzo(g)quinoline"", ""img"": ""https://image.chemsrc.com/caspic/165/87098-97-3.png"", ""href"": ""/cas/87098-97-3_1096397.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""87056-78-8"", ""ZWM"": ""喹高利特"", ""img"": ""https://image.chemsrc.com/caspic/319/87056-78-8.png"", ""href"": ""/cas/87056-78-8_344.html""}]"
87056-78-8,0,"Nordmann; Petcher Journal of Medicinal Chemistry, 1985 , vol. 28, # 3 p. 367 - 375","[{""casId"": ""94324-16-0"", ""ZWM"": ""tert-butyl 3-(1,2,3,4-tetrahydro-2-oxo-3-naphthyl)-2-methylenepropionate"", ""img"": ""https://image.chemsrc.com/caspic/095/94324-16-0.png"", ""href"": ""/cas/94324-16-0_1230532.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""87056-78-8"", ""ZWM"": ""喹高利特"", ""img"": ""https://image.chemsrc.com/caspic/319/87056-78-8.png"", ""href"": ""/cas/87056-78-8_344.html""}]"
87056-78-8,0,"Nordmann; Petcher Journal of Medicinal Chemistry, 1985 , vol. 28, # 3 p. 367 - 375","[{""casId"": ""103012-87-9"", ""ZWM"": ""未登录"", ""img"": ""https://image.chemsrc.com/caspic/default.png"", ""href"": ""#""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""87056-78-8"", ""ZWM"": ""喹高利特"", ""img"": ""https://image.chemsrc.com/caspic/319/87056-78-8.png"", ""href"": ""/cas/87056-78-8_344.html""}]"
87056-78-8,0,"Nordmann; Petcher Journal of Medicinal Chemistry, 1985 , vol. 28, # 3 p. 367 - 375","[{""casId"": ""94324-17-1"", ""ZWM"": ""tert-butyl 3-((1,2,3,4-tetrahydro-2-methoxyimino)-5-methoxy-3-naphthyl)-2-methylenepropionate"", ""img"": ""https://image.chemsrc.com/caspic/057/94324-17-1.png"", ""href"": ""/cas/94324-17-1_1226390.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""87056-78-8"", ""ZWM"": ""喹高利特"", ""img"": ""https://image.chemsrc.com/caspic/319/87056-78-8.png"", ""href"": ""/cas/87056-78-8_344.html""}]"
87056-78-8,0,"Nordmann; Petcher Journal of Medicinal Chemistry, 1985 , vol. 28, # 3 p. 367 - 375","[{""casId"": ""87056-65-3"", ""ZWM"": ""(+/-)-(3&alpha;,4a&alpha;,10a&beta;)-1,2,3,4,4a,5,10,10a-octahydro-6-methoxy-3-(methoxycarbonyl)benzo(g)quinoline"", ""img"": ""https://image.chemsrc.com/caspic/140/87056-65-3.png"", ""href"": ""/cas/87056-65-3_324649.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""87056-78-8"", ""ZWM"": ""喹高利特"", ""img"": ""https://image.chemsrc.com/caspic/319/87056-78-8.png"", ""href"": ""/cas/87056-78-8_344.html""}]"
87056-78-8,0,"Nordmann; Petcher Journal of Medicinal Chemistry, 1985 , vol. 28, # 3 p. 367 - 375","[{""casId"": ""87056-66-4"", ""ZWM"": ""(+/-)-(3&alpha;,4a&alpha;,10a&beta;)-1,2,3,4,4a,5,10,10a-octahydro-1,6-dimethoxy-3-(methoxycarbonyl)benzo(g)quinoline"", ""img"": ""https://image.chemsrc.com/caspic/102/87056-66-4.png"", ""href"": ""/cas/87056-66-4_324648.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""87056-78-8"", ""ZWM"": ""喹高利特"", ""img"": ""https://image.chemsrc.com/caspic/319/87056-78-8.png"", ""href"": ""/cas/87056-78-8_344.html""}]"
87056-78-8,0,"Nordmann; Petcher Journal of Medicinal Chemistry, 1985 , vol. 28, # 3 p. 367 - 375","[{""casId"": ""87056-77-7"", ""ZWM"": ""(+/-)-(((3&alpha;,4a&alpha;,10a&beta;)-1,2,3,4,4a,5,10,10a-octahydro-6-methoxy-1-propyl-3-benzo(g)quinolinyl)carbonyl)hydrazide"", ""img"": ""https://image.chemsrc.com/caspic/357/87056-77-7.png"", ""href"": ""/cas/87056-77-7_324645.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""87056-78-8"", ""ZWM"": ""喹高利特"", ""img"": ""https://image.chemsrc.com/caspic/319/87056-78-8.png"", ""href"": ""/cas/87056-78-8_344.html""}]"
87056-78-8,0,"Nordmann; Petcher Journal of Medicinal Chemistry, 1985 , vol. 28, # 3 p. 367 - 375","[{""casId"": ""94424-49-4"", ""ZWM"": ""未登录"", ""img"": ""https://image.chemsrc.com/caspic/default.png"", ""href"": ""#""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""87056-78-8"", ""ZWM"": ""喹高利特"", ""img"": ""https://image.chemsrc.com/caspic/319/87056-78-8.png"", ""href"": ""/cas/87056-78-8_344.html""}]"
87056-78-8,0,"Nordmann; Petcher Journal of Medicinal Chemistry, 1985 , vol. 28, # 3 p. 367 - 375","[{""casId"": ""87056-74-4"", ""ZWM"": ""(+/-)-(3&alpha;,4a&alpha;,10a&beta;)-1,2,3,4,4a,5,10,10a-octahydro-6-methoxy-3-(methoxycarbonyl)-1-propylbenzo(g)quinoline"", ""img"": ""https://image.chemsrc.com/caspic/471/87056-74-4.png"", ""href"": ""/cas/87056-74-4_324647.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""87056-78-8"", ""ZWM"": ""喹高利特"", ""img"": ""https://image.chemsrc.com/caspic/319/87056-78-8.png"", ""href"": ""/cas/87056-78-8_344.html""}]"
131179-95-8,0,"Chemical Communications, , # 9 p. 1100 - 1102","[{""casId"": ""1019680-83-1"", ""ZWM"": ""tert-butyl 2-(4-(2-(3,5-dimethylphenylamino)-2-oxoethyl)phenoxy)-2-methylpropanoate"", ""img"": ""https://image.chemsrc.com/caspic/289/1019680-83-1.png"", ""href"": ""/cas/1019680-83-1_1243278.html""}, {""casId"": """", ""ZWM"": ""~89%"", ""img"": """", ""href"": """"}, {""casId"": ""131179-95-8"", ""ZWM"": ""乙丙昔罗"", ""img"": ""https://image.chemsrc.com/caspic/412/131179-95-8.png"", ""href"": ""/cas/131179-95-8_346.html""}]"
131179-95-8,2741,"Synthetic Communications, , vol. 36, # 15 p. 2129 - 2133","[{""casId"": ""2052-01-9"", ""ZWM"": ""2-溴代异丁酸"", ""img"": ""https://image.chemsrc.com/caspic/067/2052-01-9.png"", ""href"": ""/cas/2052-01-9_1186931.html""}, {""casId"": ""131179-77-6"", ""ZWM"": ""N-(3,5-二甲基苯基)-2-(4-羟基苯基)乙酰胺"", ""img"": ""https://image.chemsrc.com/caspic/250/131179-77-6.png"", ""href"": ""/cas/131179-77-6_167806.html""}, {""casId"": """", ""ZWM"": ""~82%"", ""img"": """", ""href"": """"}, {""casId"": ""131179-95-8"", ""ZWM"": ""乙丙昔罗"", ""img"": ""https://image.chemsrc.com/caspic/412/131179-95-8.png"", ""href"": ""/cas/131179-95-8_346.html""}]"
131179-95-8,2742,"Journal of Medicinal Chemistry, , vol. 34, # 2 p. 752 - 757","[{""casId"": ""67-66-3"", ""ZWM"": ""氯仿"", ""img"": ""https://image.chemsrc.com/caspic/026/67-66-3.png"", ""href"": ""/cas/67-66-3_401677.html""}, {""casId"": ""131179-77-6"", ""ZWM"": ""N-(3,5-二甲基苯基)-2-(4-羟基苯基)乙酰胺"", ""img"": ""https://image.chemsrc.com/caspic/250/131179-77-6.png"", ""href"": ""/cas/131179-77-6_167806.html""}, {""casId"": ""67-64-1"", ""ZWM"": ""丙酮"", ""img"": ""https://image.chemsrc.com/caspic/102/67-64-1.png"", ""href"": ""/cas/67-64-1_329617.html""}, {""casId"": """", ""ZWM"": ""~68%"", ""img"": """", ""href"": """"}, {""casId"": ""131179-95-8"", ""ZWM"": ""乙丙昔罗"", ""img"": ""https://image.chemsrc.com/caspic/412/131179-95-8.png"", ""href"": ""/cas/131179-95-8_346.html""}]"
131179-95-8,2741,"Synthetic Communications, , vol. 36, # 15 p. 2129 - 2133","[{""casId"": ""156-38-7"", ""ZWM"": ""对羟基苯乙酸"", ""img"": ""https://image.chemsrc.com/caspic/038/156-38-7.png"", ""href"": ""/cas/156-38-7_745892.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""131179-95-8"", ""ZWM"": ""乙丙昔罗"", ""img"": ""https://image.chemsrc.com/caspic/412/131179-95-8.png"", ""href"": ""/cas/131179-95-8_346.html""}]"
131179-95-8,2741,"Synthetic Communications, , vol. 36, # 15 p. 2129 - 2133","[{""casId"": ""108-69-0"", ""ZWM"": ""3,5-二甲基苯胺"", ""img"": ""https://image.chemsrc.com/caspic/058/108-69-0.png"", ""href"": ""/cas/108-69-0_413640.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""131179-95-8"", ""ZWM"": ""乙丙昔罗"", ""img"": ""https://image.chemsrc.com/caspic/412/131179-95-8.png"", ""href"": ""/cas/131179-95-8_346.html""}]"
131179-95-8,2743,"Journal of Mass Spectrometry, , vol. 41, # 3 p. 332 - 338","[{""casId"": ""37859-23-7"", ""ZWM"": ""Benzeneacetyl chloride, 4-hydroxy-"", ""img"": ""https://image.chemsrc.com/caspic/032/37859-23-7.png"", ""href"": ""/cas/37859-23-7_848593.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""131179-95-8"", ""ZWM"": ""乙丙昔罗"", ""img"": ""https://image.chemsrc.com/caspic/412/131179-95-8.png"", ""href"": ""/cas/131179-95-8_346.html""}]"
83410-38-2,0,"Synlett, , # 3 p. 443 - 447","[{""casId"": ""7752-78-5"", ""ZWM"": ""2-甲基-5-溴嘧啶"", ""img"": ""https://image.chemsrc.com/caspic/357/7752-78-5.png"", ""href"": ""/cas/7752-78-5_898418.html""}, {""casId"": ""73652-14-9"", ""ZWM"": ""&alpha;-hydroxy-&alpha;-(ethoxycarbonyl)ethyl hydroperoxide"", ""img"": ""https://image.chemsrc.com/caspic/309/73652-14-9.png"", ""href"": ""/cas/73652-14-9_1019725.html""}, {""casId"": """", ""ZWM"": ""~51%"", ""img"": """", ""href"": """"}, {""casId"": ""83410-38-2"", ""ZWM"": ""5-溴-2-甲基嘧啶-4-甲酸乙酯"", ""img"": ""https://image.chemsrc.com/caspic/323/83410-38-2.png"", ""href"": ""/cas/83410-38-2_353.html""}]"
74663-96-0,0,"WO2009/57827 A1, ; Page/Page column 207 ;","[{""casId"": ""72990-37-5"", ""ZWM"": ""3-氯吡啶-4-甲醛"", ""img"": ""https://image.chemsrc.com/caspic/272/72990-37-5.png"", ""href"": ""/cas/72990-37-5_355.html""}, {""casId"": ""823-96-1"", ""ZWM"": ""三甲基环三硼氧烷"", ""img"": ""https://image.chemsrc.com/caspic/113/823-96-1.png"", ""href"": ""/cas/823-96-1_635909.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""74663-96-0"", ""ZWM"": ""3-甲基吡啶-4-醛"", ""img"": ""https://image.chemsrc.com/caspic/419/74663-96-0.png"", ""href"": ""/cas/74663-96-0_354.html""}]"
74663-96-0,2705,"Mayhoub, Abdelrahman S.; Marler, Laura; Kondratyuk, Tamara P.; Park, Eun-Jung; Pezzuto, John M.; Cushman, Mark Bioorganic and Medicinal Chemistry, 2012 , vol. 20, # 7 p. 2427 - 2434","[{""casId"": ""583-58-4"", ""ZWM"": ""3,4-二甲基吡啶"", ""img"": ""https://image.chemsrc.com/caspic/455/583-58-4.png"", ""href"": ""/cas/583-58-4_632758.html""}, {""casId"": """", ""ZWM"": ""~82%"", ""img"": """", ""href"": """"}, {""casId"": ""74663-96-0"", ""ZWM"": ""3-甲基吡啶-4-醛"", ""img"": ""https://image.chemsrc.com/caspic/419/74663-96-0.png"", ""href"": ""/cas/74663-96-0_354.html""}]"
74663-96-0,87920,"Dunn Organic Preparations and Procedures International, 1999 , vol. 31, # 1 p. 120 - 123","[{""casId"": ""583-58-4"", ""ZWM"": ""3,4-二甲基吡啶"", ""img"": ""https://image.chemsrc.com/caspic/455/583-58-4.png"", ""href"": ""/cas/583-58-4_632758.html""}, {""casId"": """", ""ZWM"": ""~22%"", ""img"": """", ""href"": """"}, {""casId"": ""4021-12-9"", ""ZWM"": ""3-甲基-4-吡啶羧酸"", ""img"": ""https://image.chemsrc.com/caspic/291/4021-12-9.png"", ""href"": ""/cas/4021-12-9_1107098.html""}, {""casId"": ""74663-96-0"", ""ZWM"": ""3-甲基吡啶-4-醛"", ""img"": ""https://image.chemsrc.com/caspic/419/74663-96-0.png"", ""href"": ""/cas/74663-96-0_354.html""}]"
74663-96-0,0,"Chemistry of Heterocyclic Compounds (New York, NY, United States), , vol. 22, # 1 p. 63 - 66 Khimiya Geterotsiklicheskikh Soedinenii, , vol. 22, # 1 p. 75 - 79","[{""casId"": ""583-58-4"", ""ZWM"": ""3,4-二甲基吡啶"", ""img"": ""https://image.chemsrc.com/caspic/455/583-58-4.png"", ""href"": ""/cas/583-58-4_632758.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""74663-96-0"", ""ZWM"": ""3-甲基吡啶-4-醛"", ""img"": ""https://image.chemsrc.com/caspic/419/74663-96-0.png"", ""href"": ""/cas/74663-96-0_354.html""}, {""casId"": ""51227-28-2"", ""ZWM"": ""4-甲基吡啶-5-甲醛"", ""img"": ""https://image.chemsrc.com/caspic/041/51227-28-2.png"", ""href"": ""/cas/51227-28-2_29442.html""}]"
